restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,distance_from_city_center_km,opening_time,closing_time,days_operational,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed
REST001205,Restaurant_1205,Delhi,Delhi_Locality_13,QSR (Quick Service),Desserts; Street Food,2.0,09:00,22:00,3303,4.3,4208,3.4,4551,3.85,726,Premium,30,30,26,27,19.0,17.0,14,15,281,222,165244,133772,161029,130442,59.0,41.0,Swiggy Better,WiFi; AC; Bar; Smoking Area; Dine-in,5,True,False,False,2025-12-27,139
REST001206,Restaurant_1206,Delhi,Delhi_Locality_12,Cloud Kitchen,Vietnamese; Pan-Asian,9.2,08:00,23:00,3306,4.3,647,3.6,517,3.95,1189,Premium,66,66,43,40,25.0,24.0,24,12,374,313,333514,282839,321172,272510,58.0,42.0,Swiggy Better,Family Friendly; Smoking Area; WiFi; Parking; Vegan Options; Outdoor Seating; Bar; Rooftop,8,True,True,False,2023-11-09,918
REST001207,Restaurant_1207,Delhi,Delhi_Locality_16,Casual Dining,Seafood; Cafe,9.1,07:00,22:00,2551,3.4,2721,4.0,2993,3.7,1378,Luxury,65,65,49,42,21.0,19.0,9,13,206,242,224255,270115,217560,262250,45.0,55.0,Zomato Better,AC; Outdoor Seating; Live Music; Dessert Bar; Vegan Options; Parking,6,False,False,True,2024-12-21,510
REST001208,Restaurant_1208,Delhi,Delhi_Locality_11,QSR (Quick Service),Pan-Asian,13.6,10:00,23:00,721,3.5,180,4.2,3086,3.85,766,Premium,88,88,54,54,18.0,18.0,12,22,173,207,108664,130020,101052,120912,61.0,39.0,Zomato Better,Live Music; Rooftop; Takeaway; WiFi; Parking,5,True,True,True,2023-03-11,1161
REST001209,Restaurant_1209,Delhi,Delhi_Locality_11,Cloud Kitchen,Lebanese; South Indian,4.6,09:00,22:00,1523,4.1,2764,3.6,2988,3.85,1041,Premium,42,42,38,22,25.0,28.0,16,8,297,261,231882,195624,225645,190143,63.0,37.0,Swiggy Better,Rooftop; Dessert Bar; Family Friendly; Bar; AC,5,False,True,False,2020-01-02,2325
REST001210,Restaurant_1210,Delhi,Delhi_Locality_3,Fine Dine,Seafood; Korean,0.9,12:00,22:00,1739,4.0,737,4.2,3045,4.1,825,Premium,30,30,24,21,13.0,16.0,24,17,148,156,106227,108108,104007,105768,51.0,49.0,Zomato Better,AC; Alcohol; Smoking Area; Dine-in,4,True,True,False,2018-10-17,2767
REST001211,Restaurant_1211,Delhi,Delhi_Locality_17,Fine Dine,Thai,14.8,09:00,22:00,2267,4.1,3055,4.0,4530,4.05,553,Mid-Range,94,94,52,53,13.0,12.0,22,19,161,157,77458,76402,69891,69023,46.0,54.0,Swiggy Better,Dine-in; Vegan Options; Bar,3,True,True,True,2018-05-09,2928
REST001212,Restaurant_1212,Delhi,Delhi_Locality_19,Food Truck,Mexican,1.1,12:00,22:00,39,3.5,4259,3.8,1399,3.65,1491,Luxury,30,30,28,27,18.0,19.0,12,13,84,91,102700,109901,101440,108536,56.0,44.0,Zomato Better,Rooftop; Smoking Area; AC,3,False,False,True,2021-10-03,1685
REST001213,Restaurant_1213,Delhi,Delhi_Locality_1,Cafe,Desserts; Continental,8.4,11:00,22:00,1254,4.1,3325,4.2,3573,4.15,748,Premium,62,62,38,42,19.0,22.0,18,24,172,177,104211,103268,98879,97781,61.0,39.0,Swiggy Better,Alcohol; Live Music; Rooftop; Dessert Bar; Outdoor Seating; Family Friendly; AC; Smoking Area,8,True,False,False,2019-08-18,2462
REST001214,Restaurant_1214,Delhi,Delhi_Locality_16,Food Truck,Chinese; Japanese,6.9,09:00,23:00,3531,3.8,3189,3.8,4322,3.8,1063,Premium,54,54,36,35,19.0,21.0,14,14,135,135,116239,113368,112594,109723,64.0,36.0,Swiggy Better,Parking; Live Music; Takeaway; Smoking Area; Bar; AC; Vegan Options; WiFi,8,True,True,False,2019-05-23,2549
REST001215,Restaurant_1215,Delhi,Delhi_Locality_1,Fine Dine,Continental; Korean,12.8,10:00,23:00,2345,4.1,3208,3.5,3436,3.8,1213,Luxury,84,84,60,54,15.0,17.0,14,8,162,138,167030,138937,160226,133141,50.0,50.0,Swiggy Better,Rooftop; Dessert Bar; Private Room; Smoking Area; Outdoor Seating; WiFi; AC; Family Friendly,8,True,True,True,2025-09-13,244
REST001216,Restaurant_1216,Delhi,Delhi_Locality_18,Cloud Kitchen,Bakery,11.7,10:00,22:00,248,4.1,2474,4.4,4276,4.25,819,Premium,78,78,44,48,27.0,24.0,22,20,254,272,151858,169303,141952,158695,74.0,26.0,Zomato Better,Rooftop; Family Friendly; Dessert Bar; AC; Smoking Area; Parking; Private Room; Bar,8,True,True,False,2022-05-02,1474
REST001217,Restaurant_1217,Delhi,Delhi_Locality_16,Fine Dine,Continental; Lebanese,9.9,12:00,23:00,1099,4.3,3403,3.9,1846,4.1,489,Mid-Range,69,69,40,45,18.0,14.0,18,9,148,134,59345,56352,54239,51729,42.0,58.0,Swiggy Better,Dine-in; Smoking Area; WiFi; Outdoor Seating,4,True,False,False,2021-04-27,1844
REST001218,Restaurant_1218,Delhi,Delhi_Locality_2,Cloud Kitchen,Italian; Continental,4.1,12:00,22:00,369,3.6,187,3.8,2797,3.7,987,Premium,40,40,31,34,27.0,25.0,5,13,226,239,162835,176919,158315,172139,59.0,41.0,Zomato Better,Dessert Bar; WiFi; Live Music,3,True,True,False,2018-05-01,2936
REST001219,Restaurant_1219,Delhi,Delhi_Locality_6,Cloud Kitchen,Mexican; Bakery,12.9,11:00,22:00,2780,4.0,1684,3.8,4498,3.9,346,Mid-Range,84,84,52,50,27.0,26.0,12,12,331,314,83603,80396,69701,67208,75.0,25.0,Swiggy Better,Dine-in; Parking; Outdoor Seating,3,True,True,False,2020-05-11,2195
REST001220,Restaurant_1220,Delhi,Delhi_Locality_10,QSR (Quick Service),Street Food; Lebanese,8.9,10:00,23:00,3170,3.9,1097,3.9,3885,3.9,188,Budget,64,64,41,38,18.0,18.0,9,8,251,251,38694,38694,30662,30662,57.0,43.0,Balanced,Smoking Area; Alcohol; Live Music; Dine-in; WiFi,5,True,False,False,2020-11-30,1992
REST001221,Restaurant_1221,Delhi,Delhi_Locality_3,Fine Dine,Cafe,0.7,08:00,22:00,3106,4.4,3743,4.3,2365,4.35,844,Premium,30,30,27,23,14.0,15.0,14,11,188,183,136457,131284,133637,128539,47.0,53.0,Swiggy Better,Live Music; Takeaway; Vegan Options; Outdoor Seating; Family Friendly,5,False,True,True,2017-04-26,3306
REST001222,Restaurant_1222,Delhi,Delhi_Locality_12,Casual Dining,Mexican,6.3,08:00,22:00,207,4.1,3400,4.2,2924,4.15,845,Premium,51,51,32,37,20.0,19.0,14,23,189,194,127764,132783,122944,127836,42.0,58.0,Zomato Better,Outdoor Seating; Dine-in; Dessert Bar; Live Music; AC; Family Friendly,6,True,True,False,2021-03-10,1892
REST001223,Restaurant_1223,Delhi,Delhi_Locality_12,Fine Dine,North Indian,13.6,12:00,23:00,3492,3.9,4753,4.0,32,3.95,803,Premium,88,88,50,52,13.0,16.0,6,11,172,177,120160,119390,112592,111602,41.0,59.0,Swiggy Better,Private Room; Bar; Vegan Options; Live Music; Outdoor Seating; Smoking Area,6,False,True,True,2019-11-06,2382
REST001224,Restaurant_1224,Delhi,Delhi_Locality_12,Cafe,Cafe,4.5,12:00,23:00,1184,4.8,3439,3.8,2720,4.3,1118,Premium,42,42,38,24,18.0,22.0,36,8,200,158,183352,137782,179152,134464,57.0,43.0,Swiggy Better,Outdoor Seating; WiFi; Smoking Area,3,False,False,False,2021-08-31,1718
REST001225,Restaurant_1225,Delhi,Delhi_Locality_4,Cafe,Biryani,8.8,12:00,22:00,614,3.7,540,4.7,2655,4.2,774,Premium,64,64,41,42,17.0,18.0,9,32,144,183,92508,116146,87900,110290,51.0,49.0,Zomato Better,Bar; Live Music; Private Room; AC; Rooftop,5,True,True,False,2022-09-30,1323
REST001226,Restaurant_1226,Delhi,Delhi_Locality_15,Cafe,Pan-Asian; Bakery,10.7,07:00,23:00,246,4.5,2168,4.5,1921,4.5,1073,Premium,73,73,47,45,18.0,20.0,28,34,167,167,146936,143352,140841,137257,58.0,42.0,Swiggy Better,Takeaway; Private Room; Outdoor Seating,3,False,True,True,2020-02-06,2290
REST001227,Restaurant_1227,Delhi,Delhi_Locality_3,Casual Dining,Lebanese; Multi-Cuisine,7.0,11:00,23:00,3472,3.9,3111,4.1,4967,4.0,1060,Premium,55,55,35,42,23.0,18.0,14,17,258,272,210579,236422,203484,228942,41.0,59.0,Zomato Better,Rooftop; Bar; Takeaway,3,True,False,False,2018-03-15,2983
REST001228,Restaurant_1228,Delhi,Delhi_Locality_18,Food Truck,Chinese; Vietnamese,3.2,12:00,22:00,2968,3.7,3088,4.0,2365,3.85,1468,Luxury,36,36,25,31,19.0,19.0,11,21,124,135,147445,160525,145213,158095,59.0,41.0,Zomato Better,Bar; Rooftop; Dessert Bar; WiFi; Parking; Outdoor Seating; Private Room; Live Music,8,False,False,False,2026-01-18,117
REST001229,Restaurant_1229,Delhi,Delhi_Locality_9,Cloud Kitchen,Pan-Asian,6.2,07:00,23:00,3590,3.4,3494,3.9,1215,3.65,1486,Luxury,51,51,40,36,26.0,23.0,5,7,304,349,334290,399332,326538,390433,57.0,43.0,Zomato Better,Dessert Bar; AC; Rooftop; Bar; Takeaway; Smoking Area; Alcohol; Private Room,8,True,True,True,2025-12-28,138
REST001230,Restaurant_1230,Delhi,Delhi_Locality_3,Cloud Kitchen,North Indian,9.0,11:00,22:00,3488,4.1,3838,3.9,411,4.0,250,Budget,65,65,54,31,24.0,23.0,10,10,363,345,68970,66412,57172,55200,65.0,35.0,Swiggy Better,Dessert Bar; Bar; Alcohol; Family Friendly; Private Room; Smoking Area; Vegan Options; Dine-in,8,True,False,False,2018-10-06,2778
REST001231,Restaurant_1231,Delhi,Delhi_Locality_4,Casual Dining,Mediterranean,2.0,10:00,23:00,1405,4.0,4031,4.1,3693,4.05,564,Mid-Range,30,30,20,19,21.0,20.0,13,15,214,220,95349,99264,92139,95964,45.0,55.0,Zomato Better,Dine-in; Parking; Takeaway; Live Music,4,False,False,False,2023-08-06,1013
REST001232,Restaurant_1232,Delhi,Delhi_Locality_6,QSR (Quick Service),Thai; Vietnamese,5.6,10:00,23:00,229,4.4,2186,4.3,4310,4.35,1002,Premium,48,48,34,33,20.0,21.0,25,25,204,199,163526,157524,158630,152748,56.0,44.0,Swiggy Better,Alcohol; Family Friendly; WiFi; Private Room; Bar,5,True,False,False,2016-08-09,3566
REST001233,Restaurant_1233,Delhi,Delhi_Locality_18,Cafe,Japanese,3.9,11:00,23:00,1613,4.0,1194,3.7,305,3.85,314,Mid-Range,39,39,31,31,19.0,21.0,13,7,175,162,44509,40185,41097,37026,53.0,47.0,Swiggy Better,Rooftop; Family Friendly; Takeaway; Vegan Options; Smoking Area; Bar,6,False,True,False,2023-12-04,893
REST001234,Restaurant_1234,Delhi,Delhi_Locality_3,Casual Dining,Biryani,4.1,10:00,22:00,2303,4.6,4354,4.1,1096,4.35,1205,Luxury,40,40,35,25,18.0,19.0,30,15,272,242,268763,236204,263323,231364,47.0,53.0,Swiggy Better,Bar; Outdoor Seating; Dine-in; Private Room; Vegan Options; WiFi,6,False,False,True,2020-11-26,1996
REST001235,Restaurant_1235,Delhi,Delhi_Locality_13,Fine Dine,Fast Food,9.1,11:00,22:00,2751,3.9,3713,4.4,1900,4.15,1318,Luxury,65,65,52,41,13.0,15.0,12,23,161,181,184612,202774,179379,196891,42.0,58.0,Zomato Better,Smoking Area; Dine-in; Rooftop; Live Music; Vegan Options,5,False,False,True,2022-02-06,1559
REST001236,Restaurant_1236,Delhi,Delhi_Locality_16,QSR (Quick Service),Mughlai; Biryani,11.0,11:00,22:00,3228,3.7,1038,4.1,2477,3.9,583,Mid-Range,75,75,45,51,20.0,21.0,6,20,240,266,111936,122511,102936,112536,52.0,48.0,Zomato Better,Parking; Dine-in; Vegan Options; Outdoor Seating; Family Friendly; Bar,6,True,False,True,2020-07-04,2141
REST001237,Restaurant_1237,Delhi,Delhi_Locality_12,Cafe,Bakery,7.0,10:00,22:00,1473,4.2,1644,3.8,4733,4.0,355,Mid-Range,55,55,34,41,20.0,17.0,20,10,181,164,51404,48322,46426,43812,62.0,38.0,Swiggy Better,AC; Vegan Options; Rooftop,3,False,True,False,2017-08-10,3200
REST001238,Restaurant_1238,Delhi,Delhi_Locality_3,QSR (Quick Service),Italian,0.7,10:00,23:00,627,4.0,2290,4.3,4798,4.15,457,Mid-Range,30,30,35,34,20.0,17.0,23,13,195,210,71292,79655,68367,76505,47.0,53.0,Zomato Better,Outdoor Seating; Rooftop; Dessert Bar; Vegan Options,4,True,False,False,2021-04-05,1866
REST001239,Restaurant_1239,Delhi,Delhi_Locality_17,Casual Dining,Thai,13.4,07:00,22:00,347,3.8,1555,4.4,2464,4.1,1088,Premium,87,87,50,53,23.0,19.0,15,15,179,207,149959,182424,142172,173420,41.0,59.0,Zomato Better,Outdoor Seating; WiFi; Parking; Rooftop; Private Room; AC,6,True,True,True,2024-04-17,758
REST001240,Restaurant_1240,Delhi,Delhi_Locality_20,Casual Dining,Mughlai; Mediterranean,10.8,08:00,22:00,724,4.0,692,4.0,3653,4.0,654,Mid-Range,74,74,44,43,22.0,23.0,20,18,197,197,100493,99205,93204,91916,46.0,54.0,Swiggy Better,Dessert Bar; Dine-in; Bar; Smoking Area; Private Room; AC,6,True,True,True,2019-11-21,2367
REST001241,Restaurant_1241,Delhi,Delhi_Locality_12,Fine Dine,Street Food,2.1,09:00,22:00,807,4.5,709,4.3,1462,4.4,150,Budget,30,30,31,27,15.0,14.0,32,11,149,143,18997,18447,16762,16302,49.0,51.0,Swiggy Better,Parking; AC; WiFi; Dessert Bar; Takeaway; Alcohol; Smoking Area,7,False,True,True,2024-02-20,815
REST001242,Restaurant_1242,Delhi,Delhi_Locality_12,Cafe,Bakery,11.1,08:00,23:00,80,4.5,561,3.9,2703,4.2,1032,Premium,75,75,43,37,20.0,21.0,31,12,163,141,134572,114954,128460,109666,56.0,44.0,Swiggy Better,Outdoor Seating; Vegan Options; Dine-in; Bar; Parking; Smoking Area; WiFi,7,True,True,True,2025-04-30,380
REST001243,Restaurant_1243,Delhi,Delhi_Locality_10,Cafe,Biryani,2.8,11:00,23:00,2417,3.7,2338,4.0,66,3.85,322,Mid-Range,33,33,31,36,21.0,22.0,14,8,177,191,45025,47971,42104,44820,52.0,48.0,Zomato Better,Takeaway; WiFi; Outdoor Seating; AC; Parking; Rooftop; Dine-in,7,True,True,True,2017-01-31,3391
REST001244,Restaurant_1244,Delhi,Delhi_Locality_2,Fine Dine,Street Food,2.7,11:00,23:00,2566,3.9,4132,3.6,4216,3.75,1216,Luxury,33,33,26,33,12.0,15.0,12,7,158,145,169072,149872,166465,147479,44.0,56.0,Swiggy Better,Takeaway; Live Music; Dessert Bar; AC; Family Friendly; Parking; Smoking Area,7,False,False,True,2023-03-24,1148
REST001245,Restaurant_1245,Delhi,Delhi_Locality_18,QSR (Quick Service),Bakery; Italian,10.0,07:00,22:00,419,4.3,1135,4.1,1793,4.2,359,Mid-Range,70,70,39,52,18.0,23.0,19,15,204,195,60053,53903,52913,47078,56.0,44.0,Swiggy Better,WiFi; Bar; Dine-in; Private Room; Outdoor Seating; Dessert Bar; Smoking Area,7,False,True,False,2021-11-18,1639
REST001246,Restaurant_1246,Delhi,Delhi_Locality_6,Fine Dine,Lebanese,0.6,09:00,22:00,601,5.0,2083,3.6,1311,4.3,645,Mid-Range,30,30,20,24,15.0,14.0,29,7,162,116,88816,64345,86386,62605,41.0,59.0,Swiggy Better,Smoking Area; Bar; Live Music; Dessert Bar; Private Room; Vegan Options; Alcohol,7,False,False,False,2018-05-06,2931
REST001247,Restaurant_1247,Delhi,Delhi_Locality_18,Cloud Kitchen,Seafood,10.7,10:00,23:00,3573,4.1,3686,3.9,2779,4.0,515,Mid-Range,73,73,48,37,23.0,23.0,11,10,366,348,145137,137999,131778,125297,56.0,44.0,Swiggy Better,Dine-in; Bar; Dessert Bar,3,False,True,False,2023-02-09,1191
REST001248,Restaurant_1248,Delhi,Delhi_Locality_14,Casual Dining,Pan-Asian,5.5,10:00,22:00,295,3.6,3568,3.7,1926,3.65,1339,Luxury,47,47,28,33,21.0,22.0,7,13,168,173,177712,180684,173764,176619,43.0,57.0,Zomato Better,Live Music; AC; Dessert Bar; Smoking Area; Rooftop; Outdoor Seating; Family Friendly,7,False,True,True,2020-12-04,1988
REST001249,Restaurant_1249,Delhi,Delhi_Locality_12,QSR (Quick Service),Fast Food; Cafe,13.6,12:00,22:00,1900,4.5,3018,4.3,4751,4.4,631,Mid-Range,88,88,54,53,20.0,18.0,22,16,255,243,128724,125733,117504,115041,54.0,46.0,Swiggy Better,Live Music; WiFi; Bar; Family Friendly; Dine-in,5,False,True,False,2017-02-23,3368
REST001250,Restaurant_1250,Delhi,Delhi_Locality_12,Cafe,North Indian,0.6,11:00,23:00,2317,3.5,3282,3.8,1630,3.65,859,Premium,30,30,20,27,19.0,22.0,8,13,165,180,114805,120603,112330,117903,59.0,41.0,Zomato Better,Rooftop; Parking; Vegan Options,3,False,True,False,2019-06-09,2532
REST001251,Restaurant_1251,Pune,Pune_Locality_6,Food Truck,Desserts; Desserts,2.9,11:00,23:00,1548,3.9,1557,4.2,293,4.05,820,Premium,34,34,27,27,19.0,21.0,10,13,113,122,75054,79031,73133,76957,47.0,53.0,Zomato Better,Bar; Takeaway; Dine-in; Vegan Options; AC; Family Friendly; WiFi; Parking,8,True,True,False,2016-08-21,3554
REST001252,Restaurant_1252,Pune,Pune_Locality_1,Casual Dining,Mediterranean; Vietnamese,14.2,12:00,22:00,1402,4.0,4078,4.5,1176,4.25,438,Mid-Range,91,91,53,56,20.0,20.0,24,21,214,241,74985,84446,65248,73480,53.0,47.0,Zomato Better,Live Music; Private Room; Dessert Bar; Outdoor Seating; Smoking Area; Alcohol; Takeaway; Bar,8,True,False,True,2025-07-31,288
REST001253,Restaurant_1253,Pune,Pune_Locality_11,QSR (Quick Service),Seafood; Biryani,13.2,07:00,22:00,3393,4.4,2608,3.8,4772,4.1,1016,Premium,86,86,51,61,18.0,18.0,16,8,290,250,241604,208280,229134,197530,63.0,37.0,Swiggy Better,Smoking Area; Dine-in; Alcohol,3,False,True,True,2023-08-03,1016
REST001254,Restaurant_1254,Pune,Pune_Locality_9,Cloud Kitchen,Mughlai; Korean,10.3,07:00,22:00,137,4.2,4183,3.5,163,3.85,648,Mid-Range,71,71,44,41,26.0,26.0,11,7,256,213,122757,102137,113669,94576,74.0,26.0,Swiggy Better,Alcohol; Outdoor Seating; WiFi,3,True,False,True,2026-01-08,127
REST001255,Restaurant_1255,Pune,Pune_Locality_9,Cloud Kitchen,South Indian,14.6,10:00,23:00,286,3.4,1579,3.9,1515,3.65,281,Budget,93,93,52,60,27.0,22.0,15,7,211,243,43282,53260,33470,41961,65.0,35.0,Zomato Better,WiFi; Live Music; Dessert Bar,3,False,False,True,2023-06-03,1077
REST001256,Restaurant_1256,Pune,Pune_Locality_5,Cafe,Bakery,2.0,09:00,22:00,1714,4.5,2420,3.5,3246,4.0,153,Budget,30,30,35,31,18.0,19.0,30,12,200,155,25092,19209,22092,16884,47.0,53.0,Swiggy Better,WiFi; Outdoor Seating; Dine-in; Bar; Family Friendly; Private Room; Vegan Options,7,True,False,False,2021-07-17,1763
REST001257,Restaurant_1257,Pune,Pune_Locality_13,Casual Dining,Biryani,12.0,12:00,23:00,344,3.8,3728,3.2,4033,3.5,1017,Premium,80,80,43,49,17.0,20.0,12,15,179,150,151095,122040,143935,116040,46.0,54.0,Swiggy Better,Outdoor Seating; Rooftop; Live Music,3,True,True,False,2019-05-25,2547
REST001258,Restaurant_1258,Pune,Pune_Locality_9,Cafe,Lebanese; South Indian,7.8,07:00,23:00,950,3.7,2623,4.4,2808,4.05,1176,Premium,59,59,35,43,21.0,22.0,8,18,150,179,139356,164193,134931,158912,62.0,38.0,Zomato Better,Alcohol; Smoking Area; Dessert Bar,3,True,False,False,2019-10-19,2400
REST001259,Restaurant_1259,Pune,Pune_Locality_4,QSR (Quick Service),Biryani,5.5,09:00,23:00,2014,3.4,878,3.4,4428,3.4,1455,Luxury,47,47,32,42,17.0,22.0,9,14,195,195,235491,221305,230909,216723,59.0,41.0,Swiggy Better,Rooftop; Live Music; Vegan Options; Outdoor Seating,4,False,True,False,2018-09-23,2791
REST001260,Restaurant_1260,Pune,Pune_Locality_17,QSR (Quick Service),North Indian; Cafe,5.1,10:00,22:00,1752,4.1,3845,4.1,621,4.1,877,Premium,45,45,37,41,17.0,22.0,21,21,228,228,165963,155965,160833,150835,51.0,49.0,Swiggy Better,Parking; Rooftop; Live Music; Dessert Bar; Smoking Area; WiFi; Vegan Options; Dine-in,8,False,False,False,2021-03-05,1897
REST001261,Restaurant_1261,Pune,Pune_Locality_19,Cafe,Thai; Japanese,13.9,12:00,22:00,704,4.7,266,3.9,327,4.3,1082,Premium,89,89,54,45,19.0,22.0,19,12,185,153,162137,129125,153905,122317,45.0,55.0,Swiggy Better,Takeaway; Rooftop; Outdoor Seating,3,False,False,False,2025-02-07,462
REST001262,Restaurant_1262,Pune,Pune_Locality_1,QSR (Quick Service),Biryani,13.4,07:00,22:00,1174,5.0,4531,3.7,3512,4.35,987,Premium,87,87,45,52,19.0,23.0,24,9,261,193,208661,146678,197308,138282,50.0,50.0,Swiggy Better,Private Room; Family Friendly; Dine-in; Bar; WiFi,5,False,False,True,2025-05-14,366
REST001263,Restaurant_1263,Pune,Pune_Locality_15,Fine Dine,Italian,11.8,08:00,22:00,975,3.7,2346,4.6,2416,4.15,609,Mid-Range,79,79,48,47,14.0,14.0,11,36,125,156,65467,81703,60530,75541,44.0,56.0,Zomato Better,Vegan Options; Private Room; Family Friendly; Dessert Bar; WiFi; Smoking Area; Dine-in,7,True,True,True,2023-05-13,1098
REST001264,Restaurant_1264,Pune,Pune_Locality_20,Food Truck,Italian; Street Food,9.1,11:00,22:00,3063,3.9,1327,4.8,2333,4.35,1106,Premium,65,65,52,44,23.0,21.0,5,22,132,163,112413,142419,108123,137122,47.0,53.0,Zomato Better,AC; Rooftop; WiFi; Live Music; Outdoor Seating; Bar; Takeaway,7,False,False,False,2018-07-23,2853
REST001265,Restaurant_1265,Pune,Pune_Locality_4,QSR (Quick Service),Italian,2.9,11:00,22:00,1534,4.4,186,3.7,2023,4.05,705,Premium,34,34,31,39,21.0,18.0,11,15,239,201,133111,116198,129048,112781,50.0,50.0,Swiggy Better,WiFi; Dine-in; Rooftop; Bar; Parking; Live Music,6,False,True,True,2022-10-02,1321
REST001266,Restaurant_1266,Pune,Pune_Locality_4,Cafe,Biryani,1.6,09:00,22:00,1408,3.9,231,3.9,1136,3.9,206,Budget,30,30,23,32,19.0,20.0,5,5,167,167,27865,27521,25360,25016,50.0,50.0,Swiggy Better,Private Room; Outdoor Seating; Smoking Area; Takeaway; Dessert Bar,5,False,False,False,2024-06-13,701
REST001267,Restaurant_1267,Pune,Pune_Locality_12,Cloud Kitchen,Lebanese; Cafe,12.3,09:00,22:00,2325,3.8,1023,4.4,3363,4.1,372,Mid-Range,81,81,53,48,25.0,26.0,9,14,300,348,83700,95797,71550,81703,70.0,30.0,Zomato Better,Rooftop; Bar; Takeaway; Alcohol; WiFi; Parking,6,False,True,False,2021-05-15,1826
REST001268,Restaurant_1268,Pune,Pune_Locality_5,Food Truck,Continental,10.9,09:00,22:00,2589,3.7,4765,3.9,2557,3.8,214,Budget,74,74,48,49,20.0,21.0,10,13,120,126,20544,21301,16104,16639,49.0,51.0,Zomato Better,Bar; Live Music; Dessert Bar,3,False,True,True,2020-08-04,2110
REST001269,Restaurant_1269,Pune,Pune_Locality_11,QSR (Quick Service),North Indian; Multi-Cuisine,1.2,12:00,22:00,2066,3.3,3705,3.6,1745,3.45,888,Premium,30,30,26,36,18.0,18.0,12,12,190,207,138350,150729,135500,147624,51.0,49.0,Zomato Better,Family Friendly; WiFi; Private Room; Rooftop; Vegan Options; AC,6,False,True,False,2025-11-28,168
REST001270,Restaurant_1270,Pune,Pune_Locality_14,Cloud Kitchen,Seafood; South Indian,0.6,11:00,22:00,2357,3.6,1041,4.3,3757,3.95,895,Premium,30,30,29,17,26.0,27.0,13,21,285,341,188755,222792,184480,217677,65.0,35.0,Zomato Better,Private Room; WiFi; Dessert Bar; AC; Dine-in; Vegan Options; Takeaway; Outdoor Seating,8,True,True,False,2016-10-17,3497
REST001271,Restaurant_1271,Pune,Pune_Locality_12,Fine Dine,Street Food,4.2,12:00,22:00,1480,3.9,3566,3.9,505,3.9,1324,Luxury,41,41,36,27,13.0,17.0,9,12,140,140,161263,153848,158393,150978,55.0,45.0,Swiggy Better,Family Friendly; Vegan Options; Outdoor Seating,3,False,True,True,2022-03-31,1506
REST001272,Restaurant_1272,Pune,Pune_Locality_4,Cafe,Multi-Cuisine,10.4,07:00,22:00,3199,4.1,1903,4.1,4798,4.1,758,Premium,72,72,45,52,20.0,23.0,14,24,212,212,128556,123735,120924,116103,55.0,45.0,Swiggy Better,Vegan Options; Parking; Outdoor Seating; Dessert Bar; Live Music; AC; Takeaway,7,False,False,False,2019-11-24,2364
REST001273,Restaurant_1273,Pune,Pune_Locality_10,Cafe,Desserts,9.3,09:00,23:00,3095,4.4,960,3.5,1429,3.95,1068,Premium,66,66,42,35,22.0,21.0,14,12,225,179,187434,151025,180009,145118,55.0,45.0,Swiggy Better,Takeaway; Alcohol; Live Music; Outdoor Seating; Bar; WiFi; Dine-in; Dessert Bar,8,True,True,True,2021-11-13,1644
REST001274,Restaurant_1274,Pune,Pune_Locality_14,Cloud Kitchen,Mediterranean,13.8,12:00,22:00,1138,4.0,341,3.7,2288,3.85,947,Premium,89,89,50,56,25.0,23.0,12,6,277,256,196739,186672,184412,175280,57.0,43.0,Swiggy Better,Parking; Dine-in; Outdoor Seating,3,True,True,False,2025-11-11,185
REST001275,Restaurant_1275,Pune,Pune_Locality_19,Cafe,Seafood; Mughlai,5.7,11:00,22:00,3278,3.1,3450,4.3,4027,3.7,1136,Premium,48,48,37,33,19.0,19.0,8,24,161,224,148145,206115,144281,200739,57.0,43.0,Zomato Better,Bar; Rooftop; Outdoor Seating; Smoking Area,4,False,True,False,2019-06-21,2520
REST001276,Restaurant_1276,Pune,Pune_Locality_12,Cafe,Korean,2.2,08:00,23:00,78,4.4,1362,4.0,564,4.2,677,Mid-Range,31,31,31,35,23.0,20.0,22,20,160,145,83406,78532,80926,76284,50.0,50.0,Swiggy Better,Private Room; Family Friendly; Takeaway; Parking,4,False,False,True,2023-07-02,1048
REST001277,Restaurant_1277,Pune,Pune_Locality_18,Fine Dine,Pan-Asian,8.7,07:00,23:00,826,4.1,4665,4.6,2970,4.35,255,Budget,63,63,39,42,15.0,17.0,17,23,136,153,29478,32382,25194,27562,43.0,57.0,Zomato Better,Vegan Options; Family Friendly; Live Music; WiFi,4,True,False,False,2020-06-27,2148
